,id,title,author,authoryearofbirth,avg_speed,normalized_volume,cirtuitous,genre_war,genre_biography,genre_romance,genre_drama,genre_fantasy,genre_family,genre_science,genre_action,genre_thriller,genre_western,genre_horror,genre_mystery,genre_crime,genre_history,genre_periodicals,genre_christian,genre_other,log_N_tokens,log_downloads
0,PG10021,Tenterhooks,"Leverson, Ada",1862.0,0.07822821,0.6117405543081426,15.71266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.120889777173725,4.0943445622221
1,PG10025,Gaslight Sonatas,"Hurst, Fannie",1889.0,0.087939546,0.6307158554406619,19.737646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.409729272141778,3.80666248977032
2,PG10037,A Beautiful Possibility,"Black, Edith Ferguson",1857.0,0.08530875,0.6602682637705564,24.41992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.314401352837574,3.6375861597263857
3,PG10046,Salute to Adventurers,"Buchan, John",1875.0,0.082234286,0.7825095595716978,14.388686,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.626218435353747,4.02535169073515
4,PG10057,The Secret of the Tower,"Hope, Anthony",1863.0,0.06860502,0.5063317488729363,12.2723255,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.073101804225626,4.276666119016055
5,PG10059,Aunt Jane's Nieces on Vacation,"Baum, L. Frank (Lyman Frank)",1856.0,0.08075694,0.6497982400700136,9.709782,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11.023225122819186,4.127134385045092
6,PG10066,Gunman's Reckoning,"Brand, Max",1892.0,0.07436942,0.6796559430008516,22.686184,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.493355210673352,5.525452939131784
7,PG10067,The Mystery of the Boule Cabinet: A Detective Story,"Stevenson, Burton Egbert",1872.0,0.08389544,0.708087161654671,15.661372,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.37938264370897,4.77912349311153
8,PG10068,The Power and the Glory,"Cooke, Grace MacGowan",1863.0,0.07512046,0.7595936281405034,20.421507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.641301089434403,5.0238805208462765
9,PG10076,Lister's Great Adventure,"Bindloss, Harold",1866.0,0.079406045,0.639491910760036,25.948082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.459577429468304,3.8501476017100575
10,PG10081,"The Boy Allies at Jutland; Or, The Greatest Naval Battle of History","Hayes, Clair W. (Clair Wallace)",1887.0,0.084917694,0.5568354165236009,11.957839,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.067809551232273,3.8918202981106265
11,PG10084,Kazan,"Curwood, James Oliver",1878.0,0.07800787,0.6008020812866591,14.219475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.251378866123073,4.727387818712341
12,PG10094,A Soldier of Virginia: A Tale of Colonel Washington and Braddock's Defeat,"Stevenson, Burton Egbert",1872.0,0.07864957,0.741055716555498,17.490824,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.483146438481104,3.912023005428146
13,PG10095,"The Twilight of the Gods, and Other Tales","Garnett, Richard",1835.0,0.07190448,0.7304345736658199,23.248852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.490700305711565,5.099866427824199
14,PG10109,The Unspeakable Gentleman,"Marquand, John P. (John Phillips)",1893.0,0.07492569,0.5487500127976643,14.036214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.060793187543457,3.6635616461296463
15,PG10123,Aunt Jane's Nieces,"Baum, L. Frank (Lyman Frank)",1856.0,0.07284464,0.557468130419701,13.233619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.09032437091533,4.30406509320417
16,PG10134,"John Wesley, Jr.: The Story of an Experiment","Brummitt, Dan B. (Dan Brearley)",1867.0,0.07784133,0.7269535534904173,28.89622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.371603806870644,4.110873864173311
17,PG1013,The First Men in the Moon,"Wells, H. G. (Herbert George)",1866.0,0.08280878,0.6397157369477601,16.723587,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.319049411336588,5.564520407322694
18,PG1018,The Water-Babies,"Kingsley, Charles",1819.0,0.09292833,0.5832556628054059,19.950703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.355745200582604,5.472270673671475
19,PG10210,"Wolves of the Sea: Being a Tale of the Colonies from the Manuscript of One Geoffry Carlyle, Seaman, Narrating Certain Strange Adventures Which Befell Him Aboard the Pirate Craft ""Namur""","Parrish, Randall",1858.0,0.08395402,0.7783521693228611,25.70922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.648949997137963,4.934473933130692
20,PG10212,Peck's Bad Boy with the Circus,"Peck, George W. (George Wilbur)",1840.0,0.075001046,0.5277983230690861,10.843667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.054249435528996,3.912023005428146
21,PG10221,Purple Springs,"McClung, Nellie L.",1873.0,0.0784513,0.778013519325039,23.27985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.57662300758447,3.80666248977032
22,PG10226,Beautiful Joe: An Autobiography,"Saunders, Marshall",1861.0,0.0872038,0.7567903241760163,18.157703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.585906373655035,4.356708826689592
23,PG10234,Old Creole Days: A Story of Creole Life,"Cable, George Washington",1844.0,0.09128617,0.6190072122132289,18.485382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.381369263228375,4.553876891600541
24,PG1023,Bleak House,"Dickens, Charles",1812.0,0.07787146,0.922950986773444,60.99331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.982004156693971,8.012349639327795
25,PG1024,The Wrecker,"Stevenson, Robert Louis",1850.0,0.075682215,0.8519651335790208,47.624466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.058042364459617,5.545177444479562
26,PG1028,The Professor,"Brontë, Charlotte",1816.0,0.079068,0.7789861254989443,22.240576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.587485477795312,6.126869184114185
27,PG102,The Tragedy of Pudd'nhead Wilson,"Twain, Mark",1835.0,0.10009605,0.615865332372683,11.860225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.08881256248958,7.183111701743281
28,PG10322,Miss Prudence: A Story of Two Girls' Lives.,"Conklin, Nathaniel, Mrs.",1841.0,0.08604705,0.7577567759048546,28.705196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.818629167919806,3.4011973816621555
29,PG10323,"The Rover Boys at College; Or, The Right Road and the Wrong","Stratemeyer, Edward",1862.0,0.07817975,0.6437662339271466,12.694286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.162672711690243,3.951243718581428
30,PG10330,Fruitfulness,"Zola, Émile",1840.0,0.07304128,0.8613761570450075,41.212185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.232475989107447,4.983606621708336
31,PG10340,Dab Kinzer: A Story of a Growing Boy,"Stoddard, William O.",1835.0,0.08825002,0.6815918488463178,16.292276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.364135391385066,4.31748811353631
32,PG10342,The Velvet Glove,"Merriman, Henry Seton",1862.0,0.07274113,0.6565396819841688,14.791127,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.388733183910592,4.77912349311153
33,PG10358,The Boss of Little Arcady,"Wilson, Harry Leon",1867.0,0.07760708,0.7200121219926741,22.584835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.564929506717023,5.204006687076795
34,PG10359,Aunt Jane's Nieces at Millville,"Baum, L. Frank (Lyman Frank)",1856.0,0.08419762,0.5553504960985723,15.332813,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11.034599299294824,3.951243718581428
35,PG10364,Yeast: a Problem,"Kingsley, Charles",1819.0,0.08504737,0.7951619268826705,45.911476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.694630164880422,4.219507705176107
36,PG1036,Joe Wilson and His Mates,"Lawson, Henry",1867.0,0.09262066,0.7509601951190004,30.824963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.565783534458408,4.976733742420574
37,PG10372,Bunch Grass: A Chronicle of Life on a Cattle Ranch,"Vachell, Horace Annesley",1861.0,0.076965064,0.6976721473084156,27.076838,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.617186376284732,4.532599493153256
38,PG10374,The Ramblin' Kid,"Bowman, Earl Wayland",1875.0,0.07893156,0.7056035679836199,16.907753,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.419756990077763,4.219507705176107
39,PG10387,A Century Too Soon: The Age of Tyranny,"Musick, John R. (John Roy)",1849.0,0.09353246,0.7113706277286694,20.326872,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.504520239826212,4.6443908991413725
40,PG10402,A Man and His Money,"Isham, Frederic Stewart",1866.0,0.06783427,0.6529801172905673,22.022957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.216000811151517,4.30406509320417
41,PG10410,The Powers and Maxine,"Williamson, C. N. (Charles Norris)",1859.0,0.078373924,0.7269023202682653,15.457615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.372260114644964,4.262679877041316
42,PG10432,Aunt Jane's Nieces out West,"Baum, L. Frank (Lyman Frank)",1856.0,0.06837268,0.6119006817039807,12.265331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.080294688789294,4.158883083359672
43,PG10433,A Flock of Girls and Boys,"Perry, Nora",1831.0,0.08220641,0.5979144976373287,22.518923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.26206379132333,4.77912349311153
44,PG10438,Up the Hill and Over,"Mackay, Isabel Ecclestone",1875.0,0.07179361,0.7835590796246225,31.718718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.69833391905714,4.060443010546419
45,PG10440,Tutt and Mr. Tutt,"Train, Arthur Cheney",1875.0,0.07420077,0.6106131237960674,22.169666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.2761012587876,4.02535169073515
46,PG10446,"The Green Flag, and Other Stories of War and Sport","Doyle, Arthur Conan",1859.0,0.09293472,0.6587711284367865,19.598074,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4291633488649,4.343805421853684
47,PG10449,Burnham Breaker,"Greene, Homer",1853.0,0.09401265,0.6891717585685827,29.144648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.766962849305784,3.610917912644224
48,PG10452,Peter's Mother,"De La Pasture, Henry, Mrs.",1866.0,0.084626414,0.7692731715286938,17.416016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.513035458920672,3.8501476017100575
49,PG10473,The Heart of the Range,"White, William Patterson",1884.0,0.07772596,0.7492657005212281,25.543043,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.67290767972603,4.836281906951478
50,PG10476,The Vanishing Man: A Detective Romance,"Freeman, R. Austin (Richard Austin)",1862.0,0.08620403,0.7826657520186264,20.494856,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.661767794690014,4.912654885736052
51,PG1047,The New Machiavelli,"Wells, H. G. (Herbert George)",1866.0,0.07080569,0.81396161401114,28.937101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.048482724955402,5.43372200355424
52,PG1048,The Ruling Passion: Tales of Nature and Human Nature,"Van Dyke, Henry",1852.0,0.08552717,0.5959111063221387,18.399004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.093219434571722,4.30406509320417
53,PG10519,Mercy Philbrick's Choice,"Jackson, Helen Hunt",1830.0,0.08523472,0.6117514943975443,26.862463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.468346421572262,3.951243718581428
54,PG10521,"The Primadonna: A Sequel to ""Fair Margaret""","Crawford, F. Marion (Francis Marion)",1854.0,0.078899786,0.7919369632496558,36.635273,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.726745688823554,3.951243718581428
55,PG10538,Hyacinth,"Birmingham, George A.",1865.0,0.082214415,0.5806193338266922,32.292355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.48052623252355,3.9889840465642745
56,PG1053,Within the Tides: Tales,"Conrad, Joseph",1857.0,0.073348396,0.6325352610580952,12.92619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.216619648027034,4.77912349311153
57,PG10540,Mother Carey's Chickens,"Wiggin, Kate Douglas Smith",1856.0,0.08312446,0.7041753497231552,17.33684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.391141938008436,4.454347296253507
58,PG10542,"The Boats of the ""Glen Carrig"": Being an account of their Adventures in the Strange places of the Earth, after the foundering of the good ship Glen Carrig through striking upon a hidden rock in the unknown seas to the Southward; as told by John Winterstraw, Gent., to his son James Winterstraw, in the year 1757, and by him committed very properly and legibly to manuscript","Hodgson, William Hope",1877.0,0.0763144,0.5813655115369148,18.705791,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11.143657272173884,4.912654885736052
59,PG10549,A Romance of the Republic,"Child, Lydia Maria",1802.0,0.083628714,0.8104063320369294,29.549938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.943551368736893,4.127134385045092
60,PG10551,Affair in Araby,"Mundy, Talbot",1879.0,0.07827583,0.5681778615305229,15.945439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.03909050554345,4.382026634673881
61,PG10554,"Right Ho, Jeeves","Wodehouse, P. G. (Pelham Grenville)",1881.0,0.06601839,0.7307646610862312,22.43008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.457201316197867,7.21081845347222
62,PG1055,'Twixt Land & Sea: Tales,"Conrad, Joseph",1857.0,0.06470548,0.7028134960857413,26.946709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.359541158070872,4.770684624465665
63,PG10560,"The Last of the Foresters: Or, Humors on the Border; A story of the Old Virginia Frontier","Cooke, John Esten",1830.0,0.08101563,0.7863601120173888,36.30351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.828261614203823,3.8501476017100575
64,PG1056,Martin Eden,"London, Jack",1876.0,0.07723043,0.8162503707875512,30.387789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.040903147553784,7.53689712956617
65,PG10586,Mike and Psmith,"Wodehouse, P. G. (Pelham Grenville)",1881.0,0.073331505,0.6388595286996844,8.013742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.1365141772528,5.723585101952381
66,PG1059,The World Set Free,"Wells, H. G. (Herbert George)",1866.0,0.07906565,0.6255684197295981,23.252918,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.233304150473788,6.444131256700441
67,PG10621,Birthright: A Novel,"Stribling, T. S. (Thomas Sigismund)",1881.0,0.08315158,0.74248810130593,26.95116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.36873171663442,4.983606621708336
68,PG10624,Three John Silence Stories,"Blackwood, Algernon",1869.0,0.07274733,0.6937269758759073,13.757881,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,11.269553695809028,5.075173815233827
69,PG10658,Hilda Lessways,"Bennett, Arnold",1867.0,0.06643043,0.7958806504076481,25.914728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.786397044952894,5.010635294096256
70,PG10676,The Reign of Greed,"Rizal, José",1861.0,0.08334552,0.795755278689973,16.631542,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.841307924548383,8.669399124305569
71,PG10688,"The Camp Fire Girls at Camp Keewaydin; Or, Paddles Down","Frey, Hildegard G.",1891.0,0.07212677,0.5913540955440902,17.32395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.095210634433148,3.970291913552122
72,PG10696,The Danger Trail,"Curwood, James Oliver",1878.0,0.07910593,0.6010946339408596,12.567467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.036485164732332,4.23410650459726
73,PG106,Jungle Tales of Tarzan,"Burroughs, Edgar Rice",1875.0,0.06808662,0.6455783118426508,23.97678,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.357370466215228,5.891644211825772
74,PG10712,"White Jacket; Or, The World on a Man-of-War","Melville, Herman",1819.0,0.08691929,0.8176329211633534,21.857592,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.076812119756298,5.8805329864007
75,PG10718,The House of Whispers,"Le Queux, William",1864.0,0.093144014,0.7352455629485954,22.227352,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.553990629922158,4.0943445622221
76,PG10727,"A Set of Rogues: Namely Christopher Sutton, John Dawson, the Señor Don Sanchez Del Castillo De Castelaña and Moll Dawson; Their Wicked Conspiracy, and a True Account of Their Travels and Adventures","Barrett, Frank",1848.0,0.075209945,0.7585984686494773,31.725533,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.693770932880817,4.477336814478207
77,PG10743,Moonfleet,"Falkner, John Meade",1858.0,0.08605307,0.6685310592568339,16.146423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.478168375012224,5.472270673671475
78,PG1074,The Sea-Wolf,"London, Jack",1876.0,0.075193614,0.8055909884868352,35.93707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.767854463923754,6.910750787961936
79,PG10755,The Broken Road,"Mason, A. E. W. (Alfred Edward Woodley)",1865.0,0.077028885,0.7907245225637747,20.939013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.676403933962703,4.0943445622221
80,PG10756,Between Whiles,"Jackson, Helen Hunt",1830.0,0.08106779,0.6517884434105442,13.697772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.158305550867633,4.30406509320417
81,PG10762,Impressions of Theophrastus Such,"Eliot, George",1819.0,0.065393336,0.5536745382821425,11.919846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.090202289425784,5.429345628954441
82,PG1076,The Wallet of Kai Lung,"Bramah, Ernest",1867.0,0.057768133,0.6806297576626605,30.821043,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.422880400090175,4.584967478670572
83,PG1077,The Mirror of Kong Ho,"Bramah, Ernest",1867.0,0.052640405,0.5382775952823304,14.98969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.988626143912366,4.343805421853684
84,PG1078,The Scouts of the Valley,"Altsheler, Joseph A. (Joseph Alexander)",1862.0,0.081453234,0.7660500939503957,31.07423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.762843363000991,5.003946305945459
85,PG107,Far from the Madding Crowd,"Hardy, Thomas",1840.0,0.08454587,0.8323350382780771,26.63142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.047258609138256,7.029087564149662
86,PG10810,"The Young Trail Hunters: Or, the Wild Riders of the Plains. The Veritable Adventures of Hal Hyde and Ned Brown, on Their Journey Across the Great Plains of the South-West","Cozzens, Samuel Woodworth",1834.0,0.07722907,0.5446856173502969,15.378922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.083756630162828,4.174387269895637
87,PG10817,Anne Severn and the Fieldings,"Sinclair, May",1863.0,0.09337485,0.7602115161769571,16.674944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.53410949063736,3.970291913552122
88,PG1081,Dead Souls,"Gogol, Nikolai Vasilevich",1809.0,0.08019263,0.8159266251603604,38.83182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.053812677180954,7.322510433997394
89,PG1083,The Arrow of Gold: A Story Between Two Notes,"Conrad, Joseph",1857.0,0.06943409,0.8199454525772106,34.021885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.760543068406845,5.267858159063328
90,PG10848,"Natalie; Or, A Gem Among the Sea-Weeds","Hallett, Emma V.",1832.0,0.078846484,0.6621272838319052,23.115622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.261086613489224,4.499809670330265
91,PG10876,"At Sunwich Port, Complete","Jacobs, W. W. (William Wymark)",1863.0,0.06668393,0.679825366889761,16.256897,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.276886625670286,4.442651256490317
92,PG10882,The Eagle's Shadow,"Cabell, James Branch",1879.0,0.07301594,0.4962494316936319,12.243777,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.047965097076188,4.718498871295094
93,PG1088,Rolf in the Woods,"Seton, Ernest Thompson",1860.0,0.07910517,0.7963239985585386,46.04495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.747190937784902,5.6240175061873385
94,PG10891,Algonquin Indian Tales,"Young, Egerton Ryerson",1840.0,0.07853679,0.6510646308947328,10.987374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.16987161698346,5.278114659230517
95,PG10892,Dawn,"Haggard, H. Rider (Henry Rider)",1856.0,0.0804018,0.8795169778146273,29.518808,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.35036344755612,4.110873864173311
96,PG10905,"Phantom Fortune, a Novel","Braddon, M. E. (Mary Elizabeth)",1835.0,0.07611273,0.8714972937387376,33.790115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.286684422022562,4.59511985013459
97,PG10911,Buried Alive: A Tale of These Days,"Bennett, Arnold",1867.0,0.0770189,0.6207213231268423,21.685745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.185795453551336,4.07753744390572
98,PG10922,Young Lives,"Le Gallienne, Richard",1866.0,0.07924526,0.6900166164457848,13.419189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.366881834036867,4.290459441148391
99,PG10932,Over the Pass,"Palmer, Frederick",1873.0,0.07346077,0.753048865091338,26.493431,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.847180960721596,3.8501476017100575
100,PG10935,The Wonderful Adventures of Nils,"Lagerlöf, Selma",1858.0,0.08491352,0.8812164289531748,45.856716,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.118923077174376,5.501258210544727
101,PG10959,The Visits of Elizabeth,"Glyn, Elinor",1864.0,0.07750164,0.6562044781735871,23.86718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.146012577393163,4.02535169073515
102,PG1095,The Light of the Western Stars,"Grey, Zane",1872.0,0.08247509,0.8406952322452267,37.83287,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.94086935483882,5.2832037287379885
103,PG10963,The Grip of Desire: The Story of a Parish-Priest,"France, Hector",1837.0,0.088416,0.7639232796942288,14.185504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.58636178304341,4.762173934797756
104,PG10977,The grizzly king : $b a romance of the wild,"Curwood, James Oliver",1878.0,0.076600395,0.5973810637507636,16.148283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.131181766279958,4.875197323201151
105,PG10978,Hidden Creek,"Burt, Katharine Newlin",1882.0,0.075135335,0.7136530835423277,18.30309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.40895287458725,4.127134385045092
106,PG10988,The Devil's Admiral,"Moore, Frederick Ferdinand",1881.0,0.08494837,0.7477409827247804,14.847345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.36626830512678,4.143134726391533
107,PG1098,The Turmoil: A Novel,"Tarkington, Booth",1869.0,0.082046434,0.7620790045128905,30.55229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.66315417821692,4.969813299576001
108,PG1099,The Riverman,"White, Stewart Edward",1873.0,0.0750099,0.8170242702798827,23.675259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.777149537383815,4.927253685157205
109,PG11012,The Autobiography of an Ex-Colored Man,"Johnson, James Weldon",1871.0,0.07391076,0.5496976642259378,16.13873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.992621732170129,6.814542897259958
110,PG11041,"The Half-Back: A Story of School, Football, and Golf","Barbour, Ralph Henry",1870.0,0.082716756,0.5791617920077046,17.02009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.253856764162524,4.430816798843313
111,PG11045,The Ghost Ship,"Middleton, Richard",1882.0,0.094931275,0.5396610413931069,24.48479,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11.016183532134376,4.976733742420574
112,PG11052,The Custom of the Country,"Wharton, Edith",1862.0,0.064517014,0.8096717910728903,52.67202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.032683079474875,5.955837369464831
113,PG11057,"The Wife of his Youth and Other Stories of the Color Line, and Selected Essays","Chesnutt, Charles W. (Charles Waddell)",1858.0,0.098553166,0.673861056874317,20.121876,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.47530666806372,6.259581464064923
114,PG11082,Old Saint Paul's: A Tale of the Plague and the Fire,"Ainsworth, William Harrison",1805.0,0.07264352,0.8686051607139629,49.633984,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.39816712470207,4.5217885770490405
115,PG110,Tess of the d'Urbervilles: A Pure Woman,"Hardy, Thomas",1840.0,0.07612521,0.8621567812720575,21.623226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.115151818407371,7.887208585813932
116,PG11110,A Countess from Canada: A Story of Life in the Backwoods,"Marchant, Bessie",1862.0,0.07054468,0.7613229250474711,22.281855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.667747348061598,4.532599493153256
117,PG11111,"Only an Irish Boy; Or, Andy Burke's Fortunes","Alger, Horatio, Jr.",1832.0,0.08169038,0.6335132931167674,10.31294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.09384306090288,4.406719247264253
118,PG11115,"Frank Merriwell at Yale; Or, Freshman Against Freshman","Standish, Burt L.",1866.0,0.08373342,0.7544201327286467,16.33479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.456143450871243,5.123963979403259
119,PG11128,The Red Thumb Mark,"Freeman, R. Austin (Richard Austin)",1862.0,0.08034008,0.6938026524317732,20.675962,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.367298356083849,4.955827057601261
120,PG11141,A Summer in Leslie Goldthwaite's Life.,"Whitney, A. D. T. (Adeline Dutton Train)",1824.0,0.07314827,0.6301835008389528,16.329655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.255565657293598,4.59511985013459
121,PG11143,Mary Marie,"Porter, Eleanor H. (Eleanor Hodgman)",1868.0,0.07908901,0.7300055108801111,20.545332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.397424822671375,4.59511985013459
122,PG11161,Mary Wollaston,"Webster, Henry Kitchell",1875.0,0.06933097,0.776861938785338,26.37835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.86148859694372,3.912023005428146
